,Friday_date,Monday_date,Friday_Open,Monday_Open,Friday_High,Monday_High,Friday_Low,Monday_Low,Friday_Close ,Monday_Close ,Friday_Adj Close ,Monday_Adj Close ,Friday_Volume,Monday_Volume,y
192,2023-04-21,2023-04-24,212.55,211.34,215.18,213.01,211.43,210.96,211.61,211.91,202.87,203.15,3479600,1056800,0
193,2023-04-28,2023-05-01,199.64,203.17,205.7,209.2,199.54,203.17,203.03,208.61,194.64,199.99,1211500,1766700,0
194,2023-05-05,2023-05-08,205.51,209.92,210.75,210.97,205.08,206.73,208.72,207.08,201.43,199.85,1183100,1414000,0
195,2023-05-12,2023-05-15,211.41,212.55,212.02,214.57,209.61,210.99,211.91,212.92,204.51,205.49,1250700,1312700,0
196,2023-05-19,2023-05-22,217.8,223.94,218.75,223.99,216.03,217.19,217.74,218.24,210.14,210.62,2127000,1875400,0
197,2023-06-02,2023-06-05,214.23,215.82,217.99,215.82,213.09,213.67,215.87,214.35,208.33,206.87,1052800,816200,0
198,2023-06-09,2023-06-12,218.01,215.65,219.16,216.39,215.19,212.46,216.18,215.94,208.63,208.4,975600,809000,0
199,2023-06-23,2023-06-26,218.73,218.72,219.12,222.88,216.38,218.52,218.0,221.85,210.39,214.11,1186700,1030500,0
200,2023-06-30,2023-07-03,227.13,225.06,227.59,229.82,223.97,224.24,226.76,228.88,218.84,220.89,1455600,561800,0
201,2023-07-07,2023-07-10,226.59,226.74,229.03,229.03,226.01,226.74,226.72,228.93,218.81,220.94,786400,842200,0
202,2023-07-14,2023-07-17,233.57,234.4,234.86,234.4,232.86,231.4,234.78,233.18,226.58,225.04,948200,882200,0
