Date,datetime,Open,High,Low,Close
1994-07-06,1994-07-06,20846.77,20878.78,20627.43,20629.03
1994-07-07,1994-07-07,20666.03,20724.24,20594.12,20620.02
1994-07-08,1994-07-08,20641.53,20691.84,20440.09,20526.51
1994-07-11,1994-07-11,20467.59,20534.51,20369.07,20473.09
1994-07-12,1994-07-12,20412.48,20419.48,20294.06,20400.48
1994-07-13,1994-07-13,20395.38,20558.81,20368.77,20540.41
1994-07-14,1994-07-14,20565.41,20780.26,20565.41,20718.04
1994-07-15,1994-07-15,20774.75,20877.98,20718.14,20770.15
1994-07-18,1994-07-18,20743.15,20816.46,20688.34,20717.64
1994-07-19,1994-07-19,20753.65,20851.87,20736.35,20775.16
1994-07-20,1994-07-20,20817.46,20872.37,20736.95,20780.76
1994-07-21,1994-07-21,20767.65,20767.65,20608.72,20622.92
1994-07-22,1994-07-22,20649.33,20673.53,20427.29,20462.89
1994-07-25,1994-07-25,20427.39,20427.39,20224.04,20297.66
1994-07-26,1994-07-26,20291.86,20390.88,20241.75,20345.37
1994-07-27,1994-07-27,20333.27,20333.27,20103.92,20137.23
1994-07-28,1994-07-28,20150.33,20262.55,19993.7,20247.85
1994-07-29,1994-07-29,20319.66,20517.1,20318.16,20449.39
1994-08-01,1994-08-01,20422.18,20423.78,20271.35,20271.35
1994-08-02,1994-08-02,20339.17,20661.93,20339.17,20660.13
1994-08-03,1994-08-03,20664.53,20729.25,20592.22,20632.73
1994-08-04,1994-08-04,20611.22,20700.94,20565.21,20676.84
1994-08-05,1994-08-05,20655.33,20680.94,20467.49,20521.7
1994-08-08,1994-08-08,20525.81,20638.93,20502.2,20635.83
1994-08-09,1994-08-09,20706.14,20774.75,20583.22,20590.22
1994-08-10,1994-08-10,20597.02,20770.25,20584.82,20770.25
1994-08-11,1994-08-11,20770.05,20845.27,20690.24,20821.36
1994-08-12,1994-08-12,20825.07,20825.07,20643.03,20663.83
1994-08-15,1994-08-15,20648.03,20747.45,20626.33,20626.33
1994-08-16,1994-08-16,20657.23,20842.17,20657.23,20786.36
1994-08-17,1994-08-17,20829.27,20875.78,20791.96,20824.56
1994-08-18,1994-08-18,20830.87,20862.77,20772.15,20862.77
1994-08-19,1994-08-19,20803.36,20803.36,20501.2,20512.7
1994-08-22,1994-08-22,20536.01,20538.21,20380.48,20394.58
1994-08-23,1994-08-23,20368.67,20503.1,20316.56,20380.78
1994-08-24,1994-08-24,20346.97,20511.6,20311.96,20511.6
1994-08-25,1994-08-25,20537.31,20603.62,20443.29,20443.29
1994-08-26,1994-08-26,20457.79,20554.31,20416.28,20471.49
1994-08-29,1994-08-29,20518.8,20722.84,20518.8,20600.42
1994-08-30,1994-08-30,20591.62,20629.93,20503.7,20592.12
1994-08-31,1994-08-31,20595.42,20628.53,20533.51,20628.53
1994-09-01,1994-09-01,20634.33,20700.54,20617.52,20642.93
1994-09-02,1994-09-02,20644.83,20675.54,20615.52,20653.83
1994-09-05,1994-09-05,20645.23,20645.23,20395.98,20409.18
1994-09-06,1994-09-06,20408.28,20529.71,20331.37,20393.98
1994-09-07,1994-09-07,20364.47,20364.47,20023.8,20023.8
1994-09-08,1994-09-08,20043.21,20108.42,19917.78,19917.78
1994-09-09,1994-09-09,19966.59,20150.93,19853.17,19897.88
1994-09-12,1994-09-12,19918.18,19973.39,19882.58,19917.28
1994-09-13,1994-09-13,19925.59,20097.02,19826.37,20046.11
1994-09-14,1994-09-14,20024.1,20040.71,19906.08,19919.38
1994-09-16,1994-09-16,19948.39,19972.59,19795.26,19796.26
1994-09-19,1994-09-19,19794.36,19794.36,19543.41,19554.11
1994-09-20,1994-09-20,19601.72,19842.17,19601.72,19837.27
1994-09-21,1994-09-21,19788.86,19961.59,19691.44,19885.38
1994-09-22,1994-09-22,19907.58,19907.58,19760.05,19833.67
1994-09-26,1994-09-26,19826.77,19922.38,19780.46,19814.36
1994-09-27,1994-09-27,19807.16,19822.16,19414.08,19468.89
1994-09-28,1994-09-28,19501.6,19614.22,19443.69,19507.6
1994-09-29,1994-09-29,19559.01,19732.25,19559.01,19615.12
1994-09-30,1994-09-30,19647.53,19719.04,19519.7,19563.81
1994-10-03,1994-10-03,19579.72,19672.53,19571.01,19650.03
1994-10-04,1994-10-04,19649.53,19651.83,19525.71,19568.61
1994-10-05,1994-10-05,19536.01,19752.55,19487.7,19751.55
1994-10-06,1994-10-06,19727.35,19748.45,19645.43,19655.23
1994-10-07,1994-10-07,19689.84,19753.65,19689.84,19744.75
1994-10-11,1994-10-11,19790.46,19894.88,19790.46,19821.46
1994-10-12,1994-10-12,19860.87,20115.22,19846.77,20089.72
1994-10-13,1994-10-13,20084.82,20176.64,20042.81,20148.83
1994-10-14,1994-10-14,20107.12,20107.12,19964.49,19969.29
1994-10-17,1994-10-17,19973.99,20055.41,19907.68,19958.29
1994-10-18,1994-10-18,19964.69,20020.6,19946.99,19992.4
1994-10-19,1994-10-19,20012.6,20023.4,19863.27,19868.87
1994-10-20,1994-10-20,19875.28,19991.9,19875.28,19991.9
1994-10-21,1994-10-21,19933.79,19933.79,19784.86,19899.08
1994-10-24,1994-10-24,19909.28,19952.89,19830.57,19852.37
1994-10-25,1994-10-25,19831.87,19831.87,19732.15,19732.15
1994-10-26,1994-10-26,19731.55,19770.75,19705.94,19746.35
1994-10-27,1994-10-27,19742.35,19919.88,19724.44,19796.36
1994-10-28,1994-10-28,19832.07,19904.08,19725.65,19805.16
1994-10-31,1994-10-31,19855.47,20000.7,19855.47,19989.6
1994-11-01,1994-11-01,19929.49,19929.49,19836.97,19916.48
1994-11-02,1994-11-02,19891.78,19891.78,19713.94,19750.65
1994-11-04,1994-11-04,19799.76,19872.87,19768.95,19811.56
1994-11-07,1994-11-07,19755.15,19755.15,19593.92,19619.22
1994-11-08,1994-11-08,19637.23,19637.93,19543.71,19609.02
1994-11-09,1994-11-09,19570.31,19654.33,19331.37,19423.88
1994-11-10,1994-11-10,19453.59,19456.69,19238.05,19264.85
1994-11-11,1994-11-11,19285.96,19288.16,19132.23,19284.36
1994-11-14,1994-11-14,19246.45,19298.96,19115.72,19261.45
1994-11-15,1994-11-15,19314.76,19432.59,19314.76,19391.68
1994-11-16,1994-11-16,19399.18,19444.29,19252.15,19306.66
1994-11-17,1994-11-17,19298.86,19372.67,19277.46,19336.57
1994-11-18,1994-11-18,19329.67,19332.07,19199.24,19302.56
1994-11-21,1994-11-21,19310.16,19315.16,19121.72,19121.72
1994-11-22,1994-11-22,19052.01,19052.01,18905.48,18962.99
1994-11-24,1994-11-24,18877.08,18877.08,18688.74,18701.24
1994-11-25,1994-11-25,18742.45,18847.07,18666.13,18666.93
1994-11-28,1994-11-28,18727.75,18811.36,18727.75,18811.36
1994-11-29,1994-11-29,18826.37,18928.59,18826.37,18926.49
1994-11-30,1994-11-30,18943.79,19134.03,18943.79,19075.62
1994-12-01,1994-12-01,19061.21,19111.42,18961.79,19013.6
1994-12-02,1994-12-02,18982.3,19080.22,18946.99,18998.3
1994-12-05,1994-12-05,19067.01,19305.66,19067.01,19305.66
1994-12-06,1994-12-06,19316.26,19342.27,19242.85,19340.47
1994-12-07,1994-12-07,19305.56,19305.56,19138.83,19174.23
1994-12-08,1994-12-08,19173.73,19288.36,19135.33,19180.04
1994-12-09,1994-12-09,19194.34,19240.15,18972.29,18978.3
1994-12-12,1994-12-12,19008.2,19071.61,18959.09,18975.1
1994-12-13,1994-12-13,18996.8,19017.1,18822.56,18875.48
1994-12-14,1994-12-14,18887.68,18957.59,18887.68,18931.49
1994-12-15,1994-12-15,18964.19,19177.54,18964.19,19121.12
1994-12-16,1994-12-16,19131.13,19163.43,19012.1,19163.43
1994-12-19,1994-12-19,19160.03,19336.17,19160.03,19270.85
1994-12-20,1994-12-20,19263.25,19417.88,19193.64,19406.98
1994-12-21,1994-12-21,19395.58,19454.79,19277.26,19340.67
1994-12-22,1994-12-22,19400.58,19633.53,19400.58,19633.53
1994-12-26,1994-12-26,19646.23,19726.75,19600.32,19726.75
1994-12-27,1994-12-27,19703.35,19801.3,19628.41,19711.36
1994-12-28,1994-12-28,19744.57,19813.91,19599.4,19665.53
1994-12-29,1994-12-29,19609.7,19763.78,19509.15,19752.98
1994-12-30,1994-12-30,19717.86,19833.22,19679.34,19723.06
1995-01-04,1995-01-04,19724.76,19724.76,19641.22,19684.04
1995-01-05,1995-01-05,19697.55,19717.76,19518.16,19616.11
1995-01-06,1995-01-06,19586.49,19586.49,19417.21,19519.46
1995-01-09,1995-01-09,19501.85,19523.86,19434.12,19444.92
1995-01-10,1995-01-10,19415.11,19543.67,19369.28,19501.45
1995-01-11,1995-01-11,19517.66,19603.2,19480.44,19548.47
1995-01-12,1995-01-12,19536.37,19546.87,19344.17,19410.01
1995-01-13,1995-01-13,19408.3,19408.3,19265.23,19331.17
1995-01-17,1995-01-17,19322.46,19361.98,19087.94,19241.32
1995-01-18,1995-01-18,19231.92,19321.36,19201.1,19223.31
1995-01-19,1995-01-19,19218.61,19297.75,18977.99,19075.74
1995-01-20,1995-01-20,19034.22,19034.22,18754.28,18840.22
1995-01-23,1995-01-23,18807.0,18817.91,17778.79,17785.49
1995-01-24,1995-01-24,17807.3,18138.77,17698.75,18060.73
1995-01-25,1995-01-25,18095.75,18412.61,18095.75,18159.48
1995-01-26,1995-01-26,18167.88,18407.4,18017.31,18070.84
1995-01-27,1995-01-27,18091.45,18257.13,17937.77,18104.35
1995-01-30,1995-01-30,18137.27,18818.51,18137.27,18752.88
1995-01-31,1995-01-31,18789.99,18854.83,18582.89,18649.82
1995-02-01,1995-02-01,18646.92,18868.93,18609.9,18739.47
1995-02-02,1995-02-02,18719.86,18719.86,18521.16,18604.3
1995-02-03,1995-02-03,18607.0,18645.92,18436.62,18538.97
1995-02-06,1995-02-06,18584.69,18672.14,18573.29,18667.23
1995-02-07,1995-02-07,18656.43,18656.43,18499.65,18500.55
1995-02-08,1995-02-08,18477.24,18477.24,18137.07,18290.25
1995-02-09,1995-02-09,18265.33,18338.67,18099.55,18099.55
1995-02-10,1995-02-10,18117.76,18299.95,18010.81,18291.35
1995-02-13,1995-02-13,18320.26,18428.31,18283.14,18313.86
1995-02-14,1995-02-14,18277.44,18277.44,18065.13,18138.47
1995-02-15,1995-02-15,18091.85,18093.45,17905.95,17991.0
1995-02-16,1995-02-16,17970.69,17970.69,17742.37,17780.59
1995-02-17,1995-02-17,17731.77,18200.6,17617.81,18020.51
1995-02-20,1995-02-20,18036.72,18108.85,17920.76,17956.48
1995-02-21,1995-02-21,17946.57,18194.5,17946.57,18096.25
1995-02-22,1995-02-22,18118.06,18270.54,18106.55,18106.65
1995-02-23,1995-02-23,18080.34,18080.34,17553.28,17830.02
1995-02-24,1995-02-24,17842.72,17849.62,17472.94,17472.94
1995-02-27,1995-02-27,17465.33,17465.33,16518.46,16808.7
1995-02-28,1995-02-28,16847.92,17164.78,16847.92,17053.43
1995-03-01,1995-03-01,17017.91,17017.91,16478.94,16618.71
1995-03-02,1995-03-02,16655.73,17161.88,16655.73,16963.18
1995-03-03,1995-03-03,16923.16,17122.46,16792.3,17039.62
1995-03-06,1995-03-06,16987.49,17134.47,16849.92,17040.72
1995-03-07,1995-03-07,17060.03,17104.65,16954.38,16955.28
1995-03-08,1995-03-08,16889.54,16889.54,16538.37,16621.31
1995-03-09,1995-03-09,16675.84,16839.32,16675.84,16763.08
1995-03-10,1995-03-10,16742.07,16799.5,16258.13,16358.38
1995-03-13,1995-03-13,16391.0,16477.64,16081.04,16477.64
1995-03-14,1995-03-14,16456.13,16456.13,16199.2,16245.82
1995-03-15,1995-03-15,16233.42,16698.75,16225.21,16666.83
1995-03-16,1995-03-16,16632.82,16632.82,16308.55,16355.68
1995-03-17,1995-03-17,16402.9,16488.44,16070.54,16251.23
1995-03-20,1995-03-20,16217.41,16217.41,15980.39,16129.96
1995-03-22,1995-03-22,16123.36,16244.82,15901.95,15904.85
1995-03-23,1995-03-23,15896.15,15926.86,15681.14,15813.41
1995-03-24,1995-03-24,15804.6,15804.6,15424.11,15749.77
1995-03-27,1995-03-27,15812.61,16232.22,15812.61,16096.25
1995-03-28,1995-03-28,16097.88,16681.73,16097.88,16681.73
1995-03-29,1995-03-29,16704.27,16704.27,16365.86,16460.73
1995-03-30,1995-03-30,16413.95,16607.89,16327.09,16512.22
1995-03-31,1995-03-31,16567.52,16848.13,16095.27,16139.95
1995-04-03,1995-04-03,16079.64,16079.64,15271.79,15381.29
1995-04-04,1995-04-04,15434.38,15755.46,15256.06,15630.53
1995-04-05,1995-04-05,15653.38,15901.62,15477.96,15882.49
1995-04-06,1995-04-06,15852.23,15949.11,15698.06,15815.87
1995-04-07,1995-04-07,15751.35,15783.11,15635.14,15719.5
1995-04-10,1995-04-10,15739.43,16212.28,15583.65,16163.09
1995-04-11,1995-04-11,16205.37,16365.46,16109.2,16268.88
1995-04-12,1995-04-12,16270.19,16434.48,16233.92,16344.92
1995-04-13,1995-04-13,16336.0,16563.61,16274.99,16438.79
1995-04-14,1995-04-14,16405.73,16530.45,16047.79,16047.89
1995-04-17,1995-04-17,16046.48,16304.55,15892.91,16304.15
1995-04-18,1995-04-18,16274.09,16322.68,16153.28,16225.11
1995-04-19,1995-04-19,16180.73,16424.06,15976.86,16376.08
1995-04-20,1995-04-20,16430.37,16665.3,16430.37,16643.06
1995-04-21,1995-04-21,16699.56,16968.24,16699.56,16968.24
1995-04-24,1995-04-24,16944.2,16981.07,16779.1,16804.05
1995-04-25,1995-04-25,16837.21,17110.4,16837.21,16910.54
1995-04-26,1995-04-26,16859.05,16932.08,16712.98,16826.49
1995-04-27,1995-04-27,16902.42,16989.48,16808.56,16883.99
1995-04-28,1995-04-28,16867.46,16869.47,16740.43,16806.75
1995-05-01,1995-05-01,16820.38,16838.61,16708.17,16811.46
1995-05-02,1995-05-02,16819.58,17116.01,16733.72,17088.66
1995-05-08,1995-05-08,17110.5,17189.54,17071.83,17103.69
1995-05-09,1995-05-09,17121.12,17166.6,16936.99,16958.22
1995-05-10,1995-05-10,16908.03,16956.32,16799.64,16826.49
1995-05-11,1995-05-11,16842.92,16872.87,16461.73,16461.73
1995-05-12,1995-05-12,16505.81,16683.83,16387.3,16420.76
1995-05-15,1995-05-15,16456.72,16636.35,16363.45,16609.7
1995-05-16,1995-05-16,16606.19,16606.19,16384.99,16388.9
1995-05-17,1995-05-17,16403.03,16516.33,16359.45,16471.35
1995-05-18,1995-05-18,16501.4,16527.45,16205.47,16312.56
1995-05-19,1995-05-19,16267.18,16267.18,16043.18,16140.85
1995-05-22,1995-05-22,16102.28,16102.28,15712.08,15789.12
1995-05-23,1995-05-23,15792.73,15916.15,15743.54,15916.15
1995-05-24,1995-05-24,15884.79,16006.11,15807.65,15970.75
1995-05-25,1995-05-25,16008.62,16033.16,15559.31,15579.44
1995-05-26,1995-05-26,15540.07,15713.18,15406.03,15694.25
1995-05-29,1995-05-29,15607.99,15607.99,15419.96,15574.03
1995-05-30,1995-05-30,15572.83,15823.68,15572.83,15762.97
1995-05-31,1995-05-31,15745.94,15745.94,15292.43,15436.79
1995-06-01,1995-06-01,15480.57,15647.47,15420.16,15594.57
1995-06-02,1995-06-02,15626.43,16015.93,15626.43,15849.13
1995-06-05,1995-06-05,15853.54,15921.26,15740.03,15897.32
1995-06-06,1995-06-06,15875.18,15923.36,15607.59,15660.99
1995-06-07,1995-06-07,15642.86,15734.02,15557.1,15679.62
1995-06-08,1995-06-08,15630.03,15630.03,15356.44,15442.3
1995-06-09,1995-06-09,15414.65,15414.65,14978.36,15044.18
1995-06-12,1995-06-12,15030.15,15030.15,14741.94,14813.46
1995-06-13,1995-06-13,14818.17,14931.78,14582.05,14599.68
1995-06-14,1995-06-14,14624.22,14801.44,14624.22,14660.49
1995-06-15,1995-06-15,14666.7,14867.26,14376.08,14867.26
1995-06-16,1995-06-16,14931.38,15021.04,14656.18,14703.17
1995-06-19,1995-06-19,14704.87,14848.53,14700.06,14700.06
1995-06-20,1995-06-20,14769.69,14865.86,14527.55,14665.7
1995-06-21,1995-06-21,14684.93,14982.57,14665.2,14951.21
1995-06-22,1995-06-22,14939.79,14953.82,14792.93,14926.37
1995-06-23,1995-06-23,14986.78,15265.38,14986.78,15265.18
1995-06-26,1995-06-26,15319.98,15378.48,15145.36,15145.36
1995-06-27,1995-06-27,15155.32,15163.34,14745.21,14759.05
1995-06-28,1995-06-28,14708.21,14755.24,14536.75,14618.07
1995-06-29,1995-06-29,14677.53,14904.74,14445.4,14507.17
1995-06-30,1995-06-30,14511.48,14624.09,14451.82,14517.4
1995-07-03,1995-07-03,14519.4,14519.4,14295.9,14485.41
1995-07-04,1995-07-04,14498.25,14768.98,14471.87,14755.74
1995-07-05,1995-07-05,14758.85,14888.2,14674.52,14830.44
1995-07-06,1995-07-06,14871.85,15256.89,14759.85,15256.89
1995-07-07,1995-07-07,15308.83,16389.35,15308.83,16213.08
1995-07-10,1995-07-10,16284.77,16703.3,16242.66,16242.66
1995-07-11,1995-07-11,16216.79,16588.19,15955.38,16588.19
1995-07-12,1995-07-12,16603.23,16833.95,16511.98,16605.74
1995-07-13,1995-07-13,16631.71,16768.88,16435.38,16505.67
1995-07-14,1995-07-14,16533.54,16591.3,16425.05,16517.7
1995-07-17,1995-07-17,16573.85,16941.54,16573.85,16842.47
1995-07-18,1995-07-18,16890.1,17018.35,16574.35,16574.35
1995-07-19,1995-07-19,16518.1,16518.1,16239.75,16422.44
1995-07-20,1995-07-20,16365.09,16453.42,16182.19,16453.42
1995-07-21,1995-07-21,16508.97,16613.06,16481.8,16589.09
1995-07-24,1995-07-24,16611.05,16643.74,16374.41,16591.5
1995-07-25,1995-07-25,16572.25,16572.25,16148.4,16148.4
1995-07-26,1995-07-26,16165.25,16387.25,16157.93,16387.25
1995-07-27,1995-07-27,16367.49,16695.28,16307.63,16625.19
1995-07-28,1995-07-28,16611.65,16726.36,16434.07,16649.45
1995-07-31,1995-07-31,16651.76,16918.78,16594.2,16677.53
1995-08-01,1995-08-01,16644.74,16644.74,16324.88,16358.57
1995-08-02,1995-08-02,16319.36,16796.45,16274.34,16720.75
1995-08-03,1995-08-03,16799.16,17160.03,16799.16,16893.71
1995-08-04,1995-08-04,16881.38,16956.48,16642.43,16741.2
1995-08-07,1995-08-07,16804.57,16873.36,16507.07,16615.46
1995-08-08,1995-08-08,16645.24,16853.5,16512.18,16838.97
1995-08-09,1995-08-09,16833.05,16931.41,16713.73,16789.33
1995-08-10,1995-08-10,16770.98,16788.13,16546.07,16728.97
1995-08-11,1995-08-11,16756.54,16855.91,16700.59,16792.34
1995-08-14,1995-08-14,16819.31,17004.21,16819.31,16916.57
1995-08-15,1995-08-15,16915.27,17452.72,16869.15,17452.72
1995-08-16,1995-08-16,17521.71,18299.71,17521.71,18158.73
1995-08-17,1995-08-17,18116.41,18266.72,18020.25,18149.7
1995-08-18,1995-08-18,18094.86,18094.86,17913.27,18032.49
1995-08-21,1995-08-21,17999.9,17999.9,17722.55,17871.05
1995-08-22,1995-08-22,17858.42,18028.58,17818.11,17877.77
1995-08-23,1995-08-23,17873.96,17933.42,17665.8,17731.98
1995-08-24,1995-08-24,17700.19,17945.25,17599.92,17921.99
1995-08-25,1995-08-25,17919.98,17919.98,17688.36,17770.68
1995-08-28,1995-08-28,17741.5,17897.22,17580.87,17847.29
1995-08-29,1995-08-29,17892.21,18185.1,17825.33,18135.16
1995-08-30,1995-08-30,18170.96,18241.65,17955.68,17983.86
1995-08-31,1995-08-31,17971.92,18159.83,17894.01,18117.22
1995-09-01,1995-09-01,18053.24,18152.81,17908.85,18120.73
1995-09-04,1995-09-04,18115.51,18115.51,17637.62,17748.52
1995-09-05,1995-09-05,17730.77,17843.68,17503.36,17794.04
1995-09-06,1995-09-06,17806.88,17898.83,17620.38,17620.38
1995-09-07,1995-09-07,17656.27,17713.53,17511.68,17621.18
1995-09-08,1995-09-08,17642.84,18501.35,17642.84,18279.55
1995-09-11,1995-09-11,18271.33,18570.14,18194.73,18486.11
1995-09-12,1995-09-12,18526.62,18673.92,18442.19,18472.17
1995-09-13,1995-09-13,18470.37,18653.77,18421.04,18614.26
1995-09-14,1995-09-14,18680.04,18790.73,18604.23,18758.55
1995-09-18,1995-09-18,18780.61,18847.89,18319.16,18319.16
1995-09-19,1995-09-19,18274.94,18481.4,18230.32,18474.38
1995-09-20,1995-09-20,18561.12,18638.52,18141.98,18198.64
1995-09-21,1995-09-21,18142.99,18142.99,17948.66,18034.79
1995-09-22,1995-09-22,17958.39,17958.39,17666.3,17713.93
1995-09-25,1995-09-25,17733.78,17854.51,17566.43,17566.43
1995-09-26,1995-09-26,17595.32,17921.98,17595.32,17921.98
1995-09-27,1995-09-27,17928.0,18262.43,17764.94,18262.43
1995-09-28,1995-09-28,18218.71,18295.23,18022.86,18022.86
1995-09-29,1995-09-29,18045.63,18139.09,17883.07,17913.06
1995-10-02,1995-10-02,17921.38,17950.18,17683.84,17739.84
1995-10-03,1995-10-03,17769.83,18159.72,17737.25,18142.99
1995-10-04,1995-10-04,18166.7,18346.55,18056.2,18145.08
1995-10-05,1995-10-05,18143.38,18267.04,18100.64,18220.41
1995-10-06,1995-10-06,18200.98,18547.43,18183.24,18506.28
1995-10-09,1995-10-09,18504.38,18504.38,18168.69,18176.27
1995-10-11,1995-10-11,18155.54,18155.54,17891.19,17891.19
1995-10-12,1995-10-12,17909.13,18051.61,17840.97,17971.4
1995-10-13,1995-10-13,17923.58,17976.29,17777.1,17880.83
1995-10-16,1995-10-16,17914.91,18140.99,17914.91,18016.44
1995-10-17,1995-10-17,18005.68,18071.34,17840.97,17916.6
1995-10-18,1995-10-18,17910.62,17917.6,17746.41,17895.97
1995-10-19,1995-10-19,17908.43,18049.62,17908.43,17955.36
1995-10-20,1995-10-20,17984.75,18218.61,17973.4,18157.33
1995-10-23,1995-10-23,18122.46,18173.08,18024.91,18156.24
1995-10-24,1995-10-24,18122.46,18261.46,18014.05,18014.25
1995-10-25,1995-10-25,18017.04,18048.62,17944.9,17970.81
1995-10-26,1995-10-26,17971.0,17976.09,17681.75,17726.68
1995-10-27,1995-10-27,17698.59,17698.59,17337.19,17337.19
1995-10-30,1995-10-30,17379.93,17515.64,17364.99,17509.17
1995-10-31,1995-10-31,17502.29,17684.04,17357.81,17654.64
1995-11-01,1995-11-01,17622.66,17622.66,17408.93,17474.49
1995-11-02,1995-11-02,17532.68,18039.86,17532.68,18028.8
1995-11-06,1995-11-06,18006.18,18252.39,17970.71,18036.97
1995-11-07,1995-11-07,18033.98,18073.54,17936.03,18021.22
1995-11-08,1995-11-08,17983.66,17983.66,17851.24,17863.29
1995-11-09,1995-11-09,17877.24,18127.84,17821.04,17821.04
1995-11-10,1995-11-10,17831.11,17893.18,17737.25,17843.56
1995-11-13,1995-11-13,17856.22,17890.59,17692.01,17789.46
1995-11-14,1995-11-14,17829.12,17888.7,17766.04,17802.51
1995-11-15,1995-11-15,17804.7,17882.82,17655.24,17682.74
1995-11-16,1995-11-16,17696.69,17942.11,17685.93,17939.52
1995-11-17,1995-11-17,18008.27,18174.77,17986.75,18151.16
1995-11-20,1995-11-20,18189.02,18445.0,18189.02,18383.82
1995-11-21,1995-11-21,18376.05,18459.84,18250.9,18384.32
1995-11-22,1995-11-22,18372.16,18372.16,18213.33,18239.84
1995-11-24,1995-11-24,18245.91,18256.48,18146.87,18215.23
1995-11-27,1995-11-27,18230.57,18689.52,18230.57,18543.14
1995-11-28,1995-11-28,18559.09,18744.72,18540.35,18688.42
1995-11-29,1995-11-29,18675.27,18738.04,18470.11,18533.98
1995-11-30,1995-11-30,18578.12,18846.75,18578.12,18744.42
1995-12-01,1995-12-01,18752.19,18985.85,18695.89,18833.1
1995-12-04,1995-12-04,18889.0,19062.18,18889.0,18897.37
1995-12-05,1995-12-05,18913.91,18977.58,18822.84,18879.53
1995-12-06,1995-12-06,18893.28,19118.07,18888.8,19067.86
1995-12-07,1995-12-07,19084.0,19443.8,19084.0,19412.32
1995-12-08,1995-12-08,19421.28,19453.87,19158.93,19286.97
1995-12-11,1995-12-11,19315.27,19377.94,19162.02,19226.78
1995-12-12,1995-12-12,19236.25,19390.0,19233.76,19312.77
1995-12-13,1995-12-13,19356.52,19438.72,19275.51,19283.48
1995-12-14,1995-12-14,19318.25,19548.23,19267.94,19499.3
1995-12-15,1995-12-15,19492.53,19499.6,19293.34,19346.55
1995-12-18,1995-12-18,19364.69,19417.6,19298.92,19311.08
1995-12-19,1995-12-19,19242.03,19242.03,19077.12,19140.49
1995-12-20,1995-12-20,19200.88,19537.66,19200.88,19448.59
1995-12-21,1995-12-21,19441.21,19658.43,19432.84,19653.25
1995-12-22,1995-12-22,19727.68,19808.79,19669.69,19744.42
1995-12-25,1995-12-25,19772.32,19831.31,19724.49,19775.41
1995-12-26,1995-12-26,19791.91,19904.72,19690.55,19904.72
1995-12-27,1995-12-27,19930.84,20011.76,19924.56,20011.76
1995-12-28,1995-12-28,19990.13,20023.52,19867.85,19873.13
1995-12-29,1995-12-29,19882.0,19940.1,19821.71,19868.15
